,freeze,Tracesample,buffer#,finefreeze,wc,Seconds,SecondsofDayNoPPS,TimeStampsNoPPS
4063,342151399,89,0,87590758272,87590758239,0.0001015749999169202,73826.2218848,0 days 20:30:26.221885
4064,342151399,85,0,87590758272,87590758240,0.00010160000010728254,73826.221884825,0 days 20:30:26.221885
4065,342151399,79,0,87590758272,87590758241,0.00010162500029764487,73826.22188485,0 days 20:30:26.221885
4066,342151399,72,0,87590758272,87590758242,0.00010165000003325986,73826.221884875,0 days 20:30:26.221885
4067,342151399,66,0,87590758272,87590758243,0.00010167500022362219,73826.2218849,0 days 20:30:26.221885
4068,342151399,60,0,87590758272,87590758244,0.00010169999995923718,73826.221884925,0 days 20:30:26.221885
4069,342151399,56,0,87590758272,87590758245,0.00010172500014959951,73826.22188495,0 days 20:30:26.221885
4070,342151399,53,0,87590758272,87590758246,0.00010175000033996184,73826.221884975,0 days 20:30:26.221885
4071,342151399,50,0,87590758272,87590758247,0.00010177500007557683,73826.221885,0 days 20:30:26.221885
4072,342151399,48,0,87590758272,87590758248,0.00010180000026593916,73826.221885025,0 days 20:30:26.221885
4073,342151399,46,0,87590758272,87590758249,0.00010182500000155414,73826.22188505,0 days 20:30:26.221885
4074,342151399,45,0,87590758272,87590758250,0.00010185000019191648,73826.221885075,0 days 20:30:26.221885
4075,342151399,43,0,87590758272,87590758251,0.00010187499992753146,73826.2218851,0 days 20:30:26.221885
4076,342151399,41,0,87590758272,87590758252,0.0001019000001178938,73826.221885125,0 days 20:30:26.221885
4077,342151399,40,0,87590758272,87590758253,0.00010192500030825613,73826.22188515001,0 days 20:30:26.221885
4078,342151399,39,0,87590758272,87590758254,0.00010195000004387111,73826.22188517501,0 days 20:30:26.221885
4079,342151399,37,0,87590758272,87590758255,0.00010197500023423345,73826.22188520001,0 days 20:30:26.221885
4080,342151399,36,0,87590758272,87590758256,0.00010199999996984843,73826.22188522501,0 days 20:30:26.221885
4081,342151399,35,0,87590758272,87590758257,0.00010202500016021077,73826.22188525001,0 days 20:30:26.221885
4082,342151399,35,0,87590758272,87590758258,0.00010204999989582575,73826.22188527501,0 days 20:30:26.221885
4083,342151399,34,0,87590758272,87590758259,0.00010207500008618808,73826.22188530001,0 days 20:30:26.221885
4084,342151399,33,0,87590758272,87590758260,0.00010210000027655042,73826.22188532501,0 days 20:30:26.221885
4085,342151399,32,0,87590758272,87590758261,0.0001021250000121654,73826.22188535001,0 days 20:30:26.221885
4086,342151399,32,0,87590758272,87590758262,0.00010215000020252774,73826.22188537501,0 days 20:30:26.221885
4087,342151399,32,0,87590758272,87590758263,0.00010217499993814272,73826.22188540001,0 days 20:30:26.221885
4088,342151399,31,0,87590758272,87590758264,0.00010220000012850505,73826.22188542501,0 days 20:30:26.221885
4089,342151399,31,0,87590758272,87590758265,0.00010222500031886739,73826.22188545001,0 days 20:30:26.221885
4090,342151399,31,0,87590758272,87590758266,0.00010225000005448237,73826.22188547501,0 days 20:30:26.221885
4091,342151399,30,0,87590758272,87590758267,0.0001022750002448447,73826.22188550001,0 days 20:30:26.221886
4092,342151399,30,0,87590758272,87590758268,0.00010229999998045969,73826.22188552501,0 days 20:30:26.221886
4093,342151399,30,0,87590758272,87590758269,0.00010232500017082202,73826.22188555001,0 days 20:30:26.221886
4094,342151399,30,0,87590758272,87590758270,0.000102349999906437,73826.22188557501,0 days 20:30:26.221886
4095,342151399,29,0,87590758272,87590758271,0.00010237500009679934,73826.22188560001,0 days 20:30:26.221886
4096,342151399,29,0,87590758272,87590758272,0.00010240000028716167,73826.22188562501,0 days 20:30:26.221886
4097,342151399,29,0,87590758272,87590758273,0.00010242500002277666,73826.22188565,0 days 20:30:26.221886
4098,342151399,29,0,87590758272,87590758274,0.00010245000021313899,73826.221885675,0 days 20:30:26.221886
4099,342151399,29,0,87590758272,87590758275,0.00010247499994875398,73826.2218857,0 days 20:30:26.221886
4100,342151399,29,0,87590758272,87590758276,0.00010250000013911631,73826.221885725,0 days 20:30:26.221886
4101,342151399,29,0,87590758272,87590758277,0.00010252500032947864,73826.22188575,0 days 20:30:26.221886
4102,342151399,29,0,87590758272,87590758278,0.00010255000006509363,73826.221885775,0 days 20:30:26.221886
4103,342151399,28,0,87590758272,87590758279,0.00010257500025545596,73826.2218858,0 days 20:30:26.221886
4104,342151399,28,0,87590758272,87590758280,0.00010259999999107094,73826.221885825,0 days 20:30:26.221886
4105,342151399,28,0,87590758272,87590758281,0.00010262500018143328,73826.22188585,0 days 20:30:26.221886
4106,342151399,28,0,87590758272,87590758282,0.00010264999991704826,73826.221885875,0 days 20:30:26.221886
4107,342151399,28,0,87590758272,87590758283,0.0001026750001074106,73826.2218859,0 days 20:30:26.221886
4108,342151399,28,0,87590758272,87590758284,0.00010270000029777293,73826.221885925,0 days 20:30:26.221886
4109,342151399,28,0,87590758272,87590758285,0.00010272500003338791,73826.22188595,0 days 20:30:26.221886
4110,342151399,28,0,87590758272,87590758286,0.00010275000022375025,73826.221885975,0 days 20:30:26.221886
4111,342151399,28,0,87590758272,87590758287,0.00010277499995936523,73826.221886,0 days 20:30:26.221886
4112,342151399,28,0,87590758272,87590758288,0.00010280000014972757,73826.221886025,0 days 20:30:26.221886
4113,342151399,28,0,87590758272,87590758289,0.0001028250003400899,73826.22188605,0 days 20:30:26.221886
4114,342151399,28,0,87590758272,87590758290,0.00010285000007570488,73826.221886075,0 days 20:30:26.221886
4115,342151399,28,0,87590758272,87590758291,0.00010287500026606722,73826.2218861,0 days 20:30:26.221886
4116,342151399,28,0,87590758272,87590758292,0.0001029000000016822,73826.221886125,0 days 20:30:26.221886
4117,342151399,28,0,87590758272,87590758293,0.00010292500019204454,73826.22188615,0 days 20:30:26.221886
4118,342151399,28,0,87590758272,87590758294,0.00010294999992765952,73826.221886175,0 days 20:30:26.221886
4119,342151399,28,0,87590758272,87590758295,0.00010297500011802185,73826.2218862,0 days 20:30:26.221886
4120,342151399,28,0,87590758272,87590758296,0.00010300000030838419,73826.221886225,0 days 20:30:26.221886
4121,342151399,28,0,87590758272,87590758297,0.00010302500004399917,73826.22188625,0 days 20:30:26.221886
4122,342151399,28,0,87590758272,87590758298,0.0001030500002343615,73826.221886275,0 days 20:30:26.221886
4123,342151399,28,0,87590758272,87590758299,0.00010307499996997649,73826.2218863,0 days 20:30:26.221886
4124,342151399,28,0,87590758272,87590758300,0.00010310000016033882,73826.221886325,0 days 20:30:26.221886
4125,342151399,28,0,87590758272,87590758301,0.0001031249998959538,73826.22188635,0 days 20:30:26.221886
4126,342151399,27,0,87590758272,87590758302,0.00010315000008631614,73826.221886375,0 days 20:30:26.221886
4127,342151399,27,0,87590758272,87590758303,0.00010317500027667847,73826.2218864,0 days 20:30:26.221886
4128,342151399,27,0,87590758272,87590758304,0.00010320000001229346,73826.221886425,0 days 20:30:26.221886
4129,342151399,28,0,87590758272,87590758305,0.00010322500020265579,73826.22188645,0 days 20:30:26.221886
4130,342151399,28,0,87590758272,87590758306,0.00010324999993827078,73826.221886475,0 days 20:30:26.221886
4131,342151399,28,0,87590758272,87590758307,0.00010327500012863311,73826.2218865,0 days 20:30:26.221887
4132,342151399,28,0,87590758272,87590758308,0.00010330000031899544,73826.221886525,0 days 20:30:26.221887
4133,342151399,28,0,87590758272,87590758309,0.00010332500005461043,73826.22188655,0 days 20:30:26.221887
4134,342151399,27,0,87590758272,87590758310,0.00010335000024497276,73826.221886575,0 days 20:30:26.221887
4135,342151399,28,0,87590758272,87590758311,0.00010337499998058775,73826.2218866,0 days 20:30:26.221887
4136,342151399,28,0,87590758272,87590758312,0.00010340000017095008,73826.221886625,0 days 20:30:26.221887
4137,342151399,27,0,87590758272,87590758313,0.00010342499990656506,73826.22188665,0 days 20:30:26.221887
4138,342151399,28,0,87590758272,87590758314,0.0001034500000969274,73826.221886675,0 days 20:30:26.221887
4139,342151399,28,0,87590758272,87590758315,0.00010347500028728973,73826.2218867,0 days 20:30:26.221887
4140,342151399,27,0,87590758272,87590758316,0.00010350000002290471,73826.221886725,0 days 20:30:26.221887
4141,342151399,27,0,87590758272,87590758317,0.00010352500021326705,73826.22188675,0 days 20:30:26.221887
4142,342151399,27,0,87590758272,87590758318,0.00010354999994888203,73826.221886775,0 days 20:30:26.221887
4143,342151399,27,0,87590758272,87590758319,0.00010357500013924437,73826.2218868,0 days 20:30:26.221887
4144,342151399,27,0,87590758272,87590758320,0.0001036000003296067,73826.221886825,0 days 20:30:26.221887
4145,342151399,27,0,87590758272,87590758321,0.00010362500006522168,73826.22188685,0 days 20:30:26.221887
4146,342151399,28,0,87590758272,87590758322,0.00010365000025558402,73826.221886875,0 days 20:30:26.221887
4147,342151399,27,0,87590758272,87590758323,0.000103674999991199,73826.2218869,0 days 20:30:26.221887
4148,342151399,27,0,87590758272,87590758324,0.00010370000018156134,73826.221886925,0 days 20:30:26.221887
4149,342151399,28,0,87590758272,87590758325,0.00010372499991717632,73826.22188695,0 days 20:30:26.221887
4150,342151399,27,0,87590758272,87590758326,0.00010375000010753865,73826.221886975,0 days 20:30:26.221887
4151,342151399,28,0,87590758272,87590758327,0.00010377500029790099,73826.221887,0 days 20:30:26.221887
4152,342151399,28,0,87590758272,87590758328,0.00010380000003351597,73826.221887025,0 days 20:30:26.221887
4153,342151399,27,0,87590758272,87590758329,0.0001038250002238783,73826.22188705001,0 days 20:30:26.221887
4154,342151399,27,0,87590758272,87590758330,0.00010384999995949329,73826.22188707501,0 days 20:30:26.221887
4155,342151399,27,0,87590758272,87590758331,0.00010387500014985562,73826.22188710001,0 days 20:30:26.221887
4156,342151399,27,0,87590758272,87590758332,0.00010390000034021796,73826.22188712501,0 days 20:30:26.221887
4157,342151399,27,0,87590758272,87590758333,0.00010392500007583294,73826.22188715001,0 days 20:30:26.221887
4158,342151399,27,0,87590758272,87590758334,0.00010395000026619527,73826.22188717501,0 days 20:30:26.221887
4159,342151399,28,0,87590758272,87590758335,0.00010397500000181026,73826.22188720001,0 days 20:30:26.221887
4160,342151399,27,0,87590758272,87590758336,0.00010400000019217259,73826.22188722501,0 days 20:30:26.221887
4161,342151399,27,0,87590758272,87590758337,0.00010402499992778758,73826.22188725001,0 days 20:30:26.221887
4162,342151399,27,0,87590758272,87590758338,0.00010405000011814991,73826.22188727501,0 days 20:30:26.221887
4163,342151399,27,0,87590758272,87590758339,0.00010407500030851224,73826.22188730001,0 days 20:30:26.221887
4164,342151399,27,0,87590758272,87590758340,0.00010410000004412723,73826.22188732501,0 days 20:30:26.221887
4165,342151399,27,0,87590758272,87590758341,0.00010412500023448956,73826.22188735001,0 days 20:30:26.221887
4166,342151399,27,0,87590758272,87590758342,0.00010414999997010455,73826.22188737501,0 days 20:30:26.221887
4167,342151399,27,0,87590758272,87590758343,0.00010417500016046688,73826.22188740001,0 days 20:30:26.221887
4168,342151399,27,0,87590758272,87590758344,0.00010419999989608186,73826.22188742501,0 days 20:30:26.221887
4169,342151399,27,0,87590758272,87590758345,0.0001042250000864442,73826.22188745001,0 days 20:30:26.221887
4170,342151399,27,0,87590758272,87590758346,0.00010425000027680653,73826.22188747501,0 days 20:30:26.221887
4171,342151399,27,0,87590758272,87590758347,0.00010427500001242151,73826.2218875,0 days 20:30:26.221887
4172,342151399,27,0,87590758272,87590758348,0.00010430000020278385,73826.221887525,0 days 20:30:26.221888
4173,342151399,27,0,87590758272,87590758349,0.00010432499993839883,73826.22188755,0 days 20:30:26.221888
4174,342151399,27,0,87590758272,87590758350,0.00010435000012876117,73826.221887575,0 days 20:30:26.221888
4175,342151399,27,0,87590758272,87590758351,0.0001043750003191235,73826.2218876,0 days 20:30:26.221888
4176,342151399,27,0,87590758272,87590758352,0.00010440000005473848,73826.221887625,0 days 20:30:26.221888
4177,342151399,27,0,87590758272,87590758353,0.00010442500024510082,73826.22188765,0 days 20:30:26.221888
4178,342151399,27,0,87590758272,87590758354,0.0001044499999807158,73826.221887675,0 days 20:30:26.221888
4179,342151399,27,0,87590758272,87590758355,0.00010447500017107814,73826.2218877,0 days 20:30:26.221888
4180,342151399,27,0,87590758272,87590758356,0.00010449999990669312,73826.221887725,0 days 20:30:26.221888
4181,342151399,27,0,87590758272,87590758357,0.00010452500009705545,73826.22188775,0 days 20:30:26.221888
4182,342151399,27,0,87590758272,87590758358,0.00010455000028741779,73826.221887775,0 days 20:30:26.221888
4183,342151399,27,0,87590758272,87590758359,0.00010457500002303277,73826.2218878,0 days 20:30:26.221888
4184,342151399,27,0,87590758272,87590758360,0.0001046000002133951,73826.221887825,0 days 20:30:26.221888
4185,342151399,27,0,87590758272,87590758361,0.00010462499994901009,73826.22188785,0 days 20:30:26.221888
4186,342151399,27,0,87590758272,87590758362,0.00010465000013937242,73826.221887875,0 days 20:30:26.221888
4187,342151399,27,0,87590758272,87590758363,0.00010467500032973476,73826.2218879,0 days 20:30:26.221888
4188,342151399,27,0,87590758272,87590758364,0.00010470000006534974,73826.221887925,0 days 20:30:26.221888
4189,342151399,27,0,87590758272,87590758365,0.00010472500025571208,73826.22188795,0 days 20:30:26.221888
4190,342151399,27,0,87590758272,87590758366,0.00010474999999132706,73826.221887975,0 days 20:30:26.221888
4191,342151399,27,0,87590758272,87590758367,0.00010477500018168939,73826.221888,0 days 20:30:26.221888
4192,342151399,27,0,87590758272,87590758368,0.00010479999991730438,73826.221888025,0 days 20:30:26.221888
4193,342151399,27,0,87590758272,87590758369,0.00010482500010766671,73826.22188805,0 days 20:30:26.221888
4194,342151399,27,0,87590758272,87590758370,0.00010485000029802904,73826.221888075,0 days 20:30:26.221888
4195,342151399,27,0,87590758272,87590758371,0.00010487500003364403,73826.2218881,0 days 20:30:26.221888
4196,342151399,27,0,87590758272,87590758372,0.00010490000022400636,73826.221888125,0 days 20:30:26.221888
4197,342151399,27,0,87590758272,87590758373,0.00010492499995962135,73826.22188815,0 days 20:30:26.221888
4198,342151399,27,0,87590758272,87590758374,0.00010495000014998368,73826.221888175,0 days 20:30:26.221888
4199,342151399,27,0,87590758272,87590758375,0.00010497500034034601,73826.2218882,0 days 20:30:26.221888
4200,342151399,27,0,87590758272,87590758376,0.000105000000075961,73826.221888225,0 days 20:30:26.221888
4201,342151399,27,0,87590758272,87590758377,0.00010502500026632333,73826.22188825,0 days 20:30:26.221888
4202,342151399,27,0,87590758272,87590758378,0.00010505000000193832,73826.221888275,0 days 20:30:26.221888
4203,342151399,27,0,87590758272,87590758379,0.00010507500019230065,73826.2218883,0 days 20:30:26.221888
4204,342151399,27,0,87590758272,87590758380,0.00010509999992791563,73826.221888325,0 days 20:30:26.221888
4205,342151399,27,0,87590758272,87590758381,0.00010512500011827797,73826.22188835,0 days 20:30:26.221888
4206,342151399,27,0,87590758272,87590758382,0.0001051500003086403,73826.221888375,0 days 20:30:26.221888
4207,342151399,27,0,87590758272,87590758383,0.00010517500004425528,73826.2218884,0 days 20:30:26.221888
4208,342151399,27,0,87590758272,87590758384,0.00010520000023461762,73826.221888425,0 days 20:30:26.221888
4209,342151399,27,0,87590758272,87590758385,0.0001052249999702326,73826.22188845,0 days 20:30:26.221888
4210,342151399,27,0,87590758272,87590758386,0.00010525000016059494,73826.221888475,0 days 20:30:26.221888
4211,342151399,27,0,87590758272,87590758387,0.00010527499989620992,73826.2218885,0 days 20:30:26.221889
4212,342151399,27,0,87590758272,87590758388,0.00010530000008657225,73826.221888525,0 days 20:30:26.221889
4213,342151399,27,0,87590758272,87590758389,0.00010532500027693459,73826.22188855,0 days 20:30:26.221889
4214,342151399,27,0,87590758272,87590758390,0.00010535000001254957,73826.221888575,0 days 20:30:26.221889
4215,342151399,27,0,87590758272,87590758391,0.0001053750002029119,73826.2218886,0 days 20:30:26.221889
4216,342151399,27,0,87590758272,87590758392,0.00010539999993852689,73826.221888625,0 days 20:30:26.221889
4217,342151399,27,0,87590758272,87590758393,0.00010542500012888922,73826.22188865,0 days 20:30:26.221889
4218,342151399,27,0,87590758272,87590758394,0.00010545000031925156,73826.221888675,0 days 20:30:26.221889
4219,342151399,27,0,87590758272,87590758395,0.00010547500005486654,73826.2218887,0 days 20:30:26.221889
4220,342151399,27,0,87590758272,87590758396,0.00010550000024522888,73826.221888725,0 days 20:30:26.221889
4221,342151399,27,0,87590758272,87590758397,0.00010552499998084386,73826.22188875,0 days 20:30:26.221889
4222,342151399,27,0,87590758272,87590758398,0.00010555000017120619,73826.221888775,0 days 20:30:26.221889
4223,342151399,27,0,87590758272,87590758399,0.00010557499990682118,73826.2218888,0 days 20:30:26.221889
4224,342151399,27,0,87590758272,87590758400,0.00010560000009718351,73826.221888825,0 days 20:30:26.221889
4225,342151399,27,0,87590758272,87590758401,0.00010562500028754584,73826.22188885,0 days 20:30:26.221889
4226,342151399,27,0,87590758272,87590758402,0.00010565000002316083,73826.221888875,0 days 20:30:26.221889
4227,342151399,27,0,87590758272,87590758403,0.00010567500021352316,73826.2218889,0 days 20:30:26.221889
4228,342151399,27,0,87590758272,87590758404,0.00010569999994913815,73826.221888925,0 days 20:30:26.221889
4229,342151399,27,0,87590758272,87590758405,0.00010572500013950048,73826.22188895,0 days 20:30:26.221889
4230,342151399,27,0,87590758272,87590758406,0.00010575000032986281,73826.22188897501,0 days 20:30:26.221889
4231,342151399,27,0,87590758272,87590758407,0.0001057750000654778,73826.22188900001,0 days 20:30:26.221889
4232,342151399,27,0,87590758272,87590758408,0.00010580000025584013,73826.22188902501,0 days 20:30:26.221889
4233,342151399,27,0,87590758272,87590758409,0.00010582499999145512,73826.22188905001,0 days 20:30:26.221889
4234,342151399,27,0,87590758272,87590758410,0.00010585000018181745,73826.22188907501,0 days 20:30:26.221889
4235,342151399,27,0,87590758272,87590758411,0.00010587499991743243,73826.22188910001,0 days 20:30:26.221889
4236,342151399,27,0,87590758272,87590758412,0.00010590000010779477,73826.22188912501,0 days 20:30:26.221889
4237,342151399,27,0,87590758272,87590758413,0.0001059250002981571,73826.22188915001,0 days 20:30:26.221889
4238,342151399,27,0,87590758272,87590758414,0.00010595000003377208,73826.22188917501,0 days 20:30:26.221889
4239,342151399,27,0,87590758272,87590758415,0.00010597500022413442,73826.22188920001,0 days 20:30:26.221889
4240,342151399,27,0,87590758272,87590758416,0.0001059999999597494,73826.22188922501,0 days 20:30:26.221889
4241,342151399,27,0,87590758272,87590758417,0.00010602500015011174,73826.22188925001,0 days 20:30:26.221889
4242,342151399,27,0,87590758272,87590758418,0.00010605000034047407,73826.22188927501,0 days 20:30:26.221889
4243,342151399,27,0,87590758272,87590758419,0.00010607500007608905,73826.22188930001,0 days 20:30:26.221889
4244,342151399,27,0,87590758272,87590758420,0.00010610000026645139,73826.22188932501,0 days 20:30:26.221889
4245,342151399,27,0,87590758272,87590758421,0.00010612500000206637,73826.22188935001,0 days 20:30:26.221889
4246,342151399,27,0,87590758272,87590758422,0.0001061500001924287,73826.22188937501,0 days 20:30:26.221889
4247,342151399,27,0,87590758272,87590758423,0.00010617499992804369,73826.22188940001,0 days 20:30:26.221889
4248,342151399,27,0,87590758272,87590758424,0.00010620000011840602,73826.22188942501,0 days 20:30:26.221889
4249,342151399,27,0,87590758272,87590758425,0.00010622500030876836,73826.22188945001,0 days 20:30:26.221889
4250,342151399,27,0,87590758272,87590758426,0.00010625000004438334,73826.221889475,0 days 20:30:26.221889
4251,342151399,27,0,87590758272,87590758427,0.00010627500023474568,73826.2218895,0 days 20:30:26.221889
4252,342151399,27,0,87590758272,87590758428,0.00010629999997036066,73826.221889525,0 days 20:30:26.221890
4253,342151399,27,0,87590758272,87590758429,0.000106325000160723,73826.22188955,0 days 20:30:26.221890
4254,342151399,27,0,87590758272,87590758430,0.00010634999989633798,73826.221889575,0 days 20:30:26.221890
4255,342151399,27,0,87590758272,87590758431,0.00010637500008670031,73826.2218896,0 days 20:30:26.221890
4256,342151399,27,0,87590758272,87590758432,0.00010640000027706265,73826.221889625,0 days 20:30:26.221890
4257,342151399,27,0,87590758272,87590758433,0.00010642500001267763,73826.22188965,0 days 20:30:26.221890
4258,342151399,27,0,87590758272,87590758434,0.00010645000020303996,73826.221889675,0 days 20:30:26.221890
4259,342151399,27,0,87590758272,87590758435,0.00010647499993865495,73826.2218897,0 days 20:30:26.221890
4260,342151399,27,0,87590758272,87590758436,0.00010650000012901728,73826.221889725,0 days 20:30:26.221890
4261,342151399,27,0,87590758272,87590758437,0.00010652500031937961,73826.22188975,0 days 20:30:26.221890
4262,342151399,27,0,87590758272,87590758438,0.0001065500000549946,73826.221889775,0 days 20:30:26.221890
4263,342151399,27,0,87590758272,87590758439,0.00010657500024535693,73826.2218898,0 days 20:30:26.221890
4264,342151399,27,0,87590758272,87590758440,0.00010659999998097192,73826.221889825,0 days 20:30:26.221890
4265,342151399,27,0,87590758272,87590758441,0.00010662500017133425,73826.22188985,0 days 20:30:26.221890
4266,342151399,27,0,87590758272,87590758442,0.00010664999990694923,73826.221889875,0 days 20:30:26.221890
4267,342151399,27,0,87590758272,87590758443,0.00010667500009731157,73826.2218899,0 days 20:30:26.221890
4268,342151399,27,0,87590758272,87590758444,0.0001067000002876739,73826.221889925,0 days 20:30:26.221890
4269,342151399,27,0,87590758272,87590758445,0.00010672500002328889,73826.22188995,0 days 20:30:26.221890
4270,342151399,27,0,87590758272,87590758446,0.00010675000021365122,73826.221889975,0 days 20:30:26.221890
4271,342151399,27,0,87590758272,87590758447,0.0001067749999492662,73826.22189,0 days 20:30:26.221890
4272,342151399,27,0,87590758272,87590758448,0.00010680000013962854,73826.221890025,0 days 20:30:26.221890
4273,342151399,27,0,87590758272,87590758449,0.00010682500032999087,73826.22189005,0 days 20:30:26.221890
4274,342151399,27,0,87590758272,87590758450,0.00010685000006560585,73826.221890075,0 days 20:30:26.221890
4275,342151399,27,0,87590758272,87590758451,0.00010687500025596819,73826.2218901,0 days 20:30:26.221890
4276,342151399,27,0,87590758272,87590758452,0.00010689999999158317,73826.221890125,0 days 20:30:26.221890
4277,342151399,27,0,87590758272,87590758453,0.0001069250001819455,73826.22189015,0 days 20:30:26.221890
4278,342151399,27,0,87590758272,87590758454,0.00010694999991756049,73826.221890175,0 days 20:30:26.221890
4279,342151399,27,0,87590758272,87590758455,0.00010697500010792282,73826.2218902,0 days 20:30:26.221890
4280,342151399,27,0,87590758272,87590758456,0.00010700000029828516,73826.221890225,0 days 20:30:26.221890
4281,342151399,27,0,87590758272,87590758457,0.00010702500003390014,73826.22189025,0 days 20:30:26.221890
4282,342151399,27,0,87590758272,87590758458,0.00010705000022426248,73826.221890275,0 days 20:30:26.221890
4283,342151399,27,0,87590758272,87590758459,0.00010707499995987746,73826.2218903,0 days 20:30:26.221890
4284,342151399,27,0,87590758272,87590758460,0.0001071000001502398,73826.221890325,0 days 20:30:26.221890
4285,342151399,27,0,87590758272,87590758461,0.00010712500034060213,73826.22189035,0 days 20:30:26.221890
4286,342151399,27,0,87590758272,87590758462,0.00010715000007621711,73826.221890375,0 days 20:30:26.221890
4287,342151399,27,0,87590758272,87590758463,0.00010717500026657945,73826.2218904,0 days 20:30:26.221890
4288,342151399,27,0,87590758272,87590758464,0.00010720000000219443,73826.221890425,0 days 20:30:26.221890
4289,342151399,27,0,87590758272,87590758465,0.00010722500019255676,73826.22189045,0 days 20:30:26.221890
4290,342151399,27,0,87590758272,87590758466,0.00010724999992817175,73826.221890475,0 days 20:30:26.221890
4291,342151399,27,0,87590758272,87590758467,0.00010727500011853408,73826.2218905,0 days 20:30:26.221891
4292,342151399,27,0,87590758272,87590758468,0.00010730000030889641,73826.221890525,0 days 20:30:26.221891
4293,342151399,27,0,87590758272,87590758469,0.0001073250000445114,73826.22189055,0 days 20:30:26.221891
4294,342151399,27,0,87590758272,87590758470,0.00010735000023487373,73826.221890575,0 days 20:30:26.221891
4295,342151399,27,0,87590758272,87590758471,0.00010737499997048872,73826.2218906,0 days 20:30:26.221891
4296,342151399,27,0,87590758272,87590758472,0.00010740000016085105,73826.221890625,0 days 20:30:26.221891
4297,342151399,27,0,87590758272,87590758473,0.00010742499989646603,73826.22189065,0 days 20:30:26.221891
4298,342151399,27,0,87590758272,87590758474,0.00010745000008682837,73826.221890675,0 days 20:30:26.221891
4299,342151399,27,0,87590758272,87590758475,0.0001074750002771907,73826.2218907,0 days 20:30:26.221891
