,freeze,Tracesample,buffer#,finefreeze,wc,Seconds,SecondsofDayNoPPS,TimeStampsNoPPS
3879,142171758,25,0,36395970176,36395969959,9.697500001948356e-05,76100.0438172,0 days 21:08:20.043817
3880,142171758,25,0,36395970176,36395969960,9.699999998247222e-05,76100.043817225,0 days 21:08:20.043817
3881,142171758,25,0,36395970176,36395969961,9.702499994546088e-05,76100.04381725,0 days 21:08:20.043817
3882,142171758,25,0,36395970176,36395969962,9.705000002213637e-05,76100.043817275,0 days 21:08:20.043817
3883,142171758,25,0,36395970176,36395969963,9.707499998512503e-05,76100.0438173,0 days 21:08:20.043817
3884,142171758,25,0,36395970176,36395969964,9.709999994811369e-05,76100.043817325,0 days 21:08:20.043817
3885,142171758,25,0,36395970176,36395969965,9.712500002478919e-05,76100.04381735,0 days 21:08:20.043817
3886,142171758,25,0,36395970176,36395969966,9.714999998777785e-05,76100.043817375,0 days 21:08:20.043817
3887,142171758,25,0,36395970176,36395969967,9.71749999507665e-05,76100.0438174,0 days 21:08:20.043817
3888,142171758,25,0,36395970176,36395969968,9.7200000027442e-05,76100.043817425,0 days 21:08:20.043817
3889,142171758,25,0,36395970176,36395969969,9.722499999043066e-05,76100.04381745,0 days 21:08:20.043817
3890,142171758,25,0,36395970176,36395969970,9.724999995341932e-05,76100.043817475,0 days 21:08:20.043817
3891,142171758,25,0,36395970176,36395969971,9.727500003009482e-05,76100.0438175,0 days 21:08:20.043818
3892,142171758,25,0,36395970176,36395969972,9.729999999308347e-05,76100.043817525,0 days 21:08:20.043818
3893,142171758,25,0,36395970176,36395969973,9.732499995607213e-05,76100.04381755,0 days 21:08:20.043818
3894,142171758,25,0,36395970176,36395969974,9.735000003274763e-05,76100.043817575,0 days 21:08:20.043818
3895,142171758,25,0,36395970176,36395969975,9.737499999573629e-05,76100.0438176,0 days 21:08:20.043818
3896,142171758,25,0,36395970176,36395969976,9.739999995872495e-05,76100.043817625,0 days 21:08:20.043818
3897,142171758,25,0,36395970176,36395969977,9.742500003540044e-05,76100.04381765,0 days 21:08:20.043818
3898,142171758,25,0,36395970176,36395969978,9.74499999983891e-05,76100.043817675,0 days 21:08:20.043818
3899,142171758,25,0,36395970176,36395969979,9.747499996137776e-05,76100.0438177,0 days 21:08:20.043818
3900,142171758,25,0,36395970176,36395969980,9.750000003805326e-05,76100.043817725,0 days 21:08:20.043818
3901,142171758,25,0,36395970176,36395969981,9.752500000104192e-05,76100.04381775,0 days 21:08:20.043818
3902,142171758,25,0,36395970176,36395969982,9.754999996403058e-05,76100.043817775,0 days 21:08:20.043818
3903,142171758,25,0,36395970176,36395969983,9.757500004070607e-05,76100.0438178,0 days 21:08:20.043818
3904,142171758,25,0,36395970176,36395969984,9.760000000369473e-05,76100.043817825,0 days 21:08:20.043818
3905,142171758,25,0,36395970176,36395969985,9.762499996668339e-05,76100.04381785,0 days 21:08:20.043818
3906,142171758,25,0,36395970176,36395969986,9.765000004335889e-05,76100.043817875,0 days 21:08:20.043818
3907,142171758,25,0,36395970176,36395969987,9.767500000634755e-05,76100.0438179,0 days 21:08:20.043818
3908,142171758,25,0,36395970176,36395969988,9.76999999693362e-05,76100.043817925,0 days 21:08:20.043818
3909,142171758,25,0,36395970176,36395969989,9.77250000460117e-05,76100.04381795,0 days 21:08:20.043818
3910,142171758,25,0,36395970176,36395969990,9.775000000900036e-05,76100.043817975,0 days 21:08:20.043818
3911,142171758,25,0,36395970176,36395969991,9.777499997198902e-05,76100.043818,0 days 21:08:20.043818
