# Relative_Time(µs) ADC amplitude
0.136606	224.000000
0.149106	448.000000
0.161606	448.000000
0.174106	448.000000
0.186606	448.000000
0.199107	448.000000
0.211607	448.000000
0.224107	448.000000
0.236607	448.000000
0.249107	448.000000
0.261607	432.000000
0.274107	448.000000
0.286607	448.000000
0.299107	432.000000
0.311607	432.000000
0.324108	448.000000
0.336608	448.000000
0.349108	432.000000
0.361608	448.000000
0.374108	448.000000
0.386608	432.000000
0.399108	448.000000
0.411608	448.000000
0.424108	448.000000
0.436608	448.000000
0.449105	448.000000
0.461605	448.000000
0.474105	448.000000
0.486605	448.000000
0.499105	432.000000
0.511605	432.000000
0.524105	448.000000
0.536606	448.000000
0.549106	432.000000
0.561606	448.000000
0.574106	448.000000
0.586606	448.000000
0.599106	448.000000
0.611606	432.000000
0.624106	448.000000
0.636606	432.000000
0.649106	432.000000
0.661606	432.000000
0.674107	432.000000
0.686607	448.000000
0.699107	432.000000
0.711607	448.000000
0.724107	432.000000
0.736607	432.000000
0.749107	432.000000
0.761607	432.000000
0.774107	448.000000
0.786607	448.000000
0.799108	448.000000
0.811608	448.000000
0.824108	448.000000
0.836608	448.000000
0.849108	448.000000
0.861608	448.000000
0.874108	448.000000
0.886608	448.000000
0.899108	448.000000
0.911608	448.000000
0.924108	448.000000
0.936605	448.000000
0.949105	448.000000
0.961605	432.000000
0.974105	448.000000
0.986605	448.000000
0.999105	448.000000
1.011605	448.000000
1.024106	448.000000
1.036606	448.000000
1.049106	432.000000
1.061606	448.000000
1.074106	432.000000
1.086606	432.000000
1.099106	432.000000
1.111606	432.000000
1.124106	448.000000
1.136606	432.000000
1.149107	448.000000
1.161607	448.000000
1.174107	448.000000
1.186607	448.000000
1.199107	432.000000
1.211607	448.000000
1.224107	432.000000
1.236607	432.000000
1.249107	432.000000
1.261607	448.000000
1.274107	448.000000
1.286608	448.000000
1.299108	448.000000
1.311608	448.000000
1.324108	448.000000
1.336608	432.000000
1.349108	448.000000
1.361608	448.000000
1.374108	448.000000
1.386608	448.000000
1.399105	448.000000
1.411605	448.000000
1.424105	448.000000
1.436605	448.000000
1.449105	448.000000
1.461605	432.000000
1.474105	448.000000
1.486605	448.000000
1.499106	432.000000
1.511606	448.000000
1.524106	448.000000
1.536606	448.000000
1.549106	432.000000
1.561606	432.000000
1.574106	448.000000
1.586606	448.000000
1.599106	448.000000
1.611606	448.000000
1.624107	448.000000
1.636607	448.000000
1.649107	448.000000
1.661607	448.000000
1.674107	448.000000
1.686607	448.000000
1.699107	448.000000
1.711607	448.000000
1.724107	432.000000
1.736607	432.000000
1.749107	432.000000
1.761608	448.000000
1.774108	432.000000
1.786608	448.000000
1.799108	448.000000
1.811608	448.000000
1.824108	448.000000
1.836608	448.000000
1.849108	448.000000
1.861608	432.000000
1.874108	432.000000
1.886609	432.000000
1.899105	448.000000
1.911605	448.000000
1.924105	448.000000
1.936605	448.000000
1.949105	448.000000
1.961605	448.000000
1.974106	448.000000
1.986606	448.000000
1.999106	448.000000
2.011606	448.000000
2.024106	448.000000
2.036606	448.000000
2.049106	448.000000
2.061606	448.000000
2.074106	448.000000
2.086606	448.000000
2.099106	448.000000
2.111607	432.000000
2.124107	432.000000
2.136607	448.000000
2.149107	448.000000
2.161607	448.000000
2.174107	448.000000
2.186607	448.000000
2.199107	448.000000
2.211607	448.000000
2.224107	448.000000
2.236608	448.000000
2.249108	432.000000
2.261608	448.000000
2.274108	448.000000
2.286608	448.000000
2.299108	448.000000
2.311608	448.000000
2.324108	448.000000
2.336608	448.000000
2.349108	448.000000
2.361605	448.000000
2.374105	448.000000
2.386605	432.000000
2.399105	448.000000
2.411605	432.000000
2.424105	432.000000
2.436605	432.000000
2.449106	432.000000
2.461606	432.000000
2.474106	432.000000
2.486606	432.000000
2.499106	432.000000
2.511606	448.000000
2.524106	448.000000
2.536606	448.000000
2.549106	448.000000
2.561606	448.000000
2.574106	448.000000
2.586607	448.000000
2.599107	448.000000
2.611607	448.000000
2.624107	448.000000
2.636607	448.000000
2.649107	448.000000
2.661607	448.000000
2.674107	448.000000
2.686607	448.000000
2.699107	448.000000
2.711608	448.000000
2.724108	448.000000
2.736608	432.000000
2.749108	432.000000
2.761608	448.000000
2.774108	448.000000
2.786608	448.000000
2.799108	432.000000
2.811608	448.000000
2.824108	432.000000
2.836608	448.000000
2.849105	432.000000
2.861605	432.000000
2.874105	448.000000
2.886605	432.000000
2.899105	448.000000
2.911605	448.000000
2.924106	448.000000
2.936606	448.000000
2.949106	448.000000
2.961606	448.000000
2.974106	448.000000
2.986606	448.000000
2.999106	448.000000
3.011606	448.000000
3.024106	448.000000
3.036606	448.000000
3.049106	448.000000
3.061607	448.000000
3.074107	448.000000
3.086607	432.000000
3.099107	448.000000
3.111607	448.000000
3.124107	432.000000
3.136607	448.000000
3.149107	448.000000
3.161607	448.000000
3.174107	448.000000
3.186608	432.000000
3.199108	448.000000
3.211608	432.000000
3.224108	432.000000
3.236608	448.000000
3.249108	432.000000
3.261608	448.000000
3.274108	448.000000
3.286608	448.000000
3.299108	448.000000
3.311605	448.000000
3.324105	448.000000
3.336605	448.000000
3.349105	448.000000
3.361605	448.000000
3.374105	448.000000
3.386605	448.000000
3.399105	448.000000
3.411606	448.000000
3.424106	448.000000
3.436606	448.000000
3.449106	448.000000
3.461606	448.000000
3.474106	448.000000
3.486606	448.000000
3.499106	448.000000
3.511606	448.000000
3.524106	448.000000
3.536607	432.000000
3.549107	448.000000
3.561607	448.000000
3.574107	448.000000
3.586607	448.000000
3.599107	448.000000
3.611607	448.000000
3.624107	448.000000
3.636607	432.000000
3.649107	432.000000
3.661607	432.000000
3.674108	448.000000
3.686608	448.000000
3.699108	448.000000
3.711608	448.000000
3.724108	448.000000
3.736608	448.000000
3.749108	432.000000
3.761608	432.000000
3.774108	432.000000
3.786608	432.000000
3.799109	432.000000
3.811605	432.000000
3.824105	448.000000
3.836605	448.000000
3.849105	432.000000
3.861605	432.000000
3.874105	432.000000
3.886606	432.000000
3.899106	448.000000
3.911606	448.000000
3.924106	448.000000
3.936606	432.000000
3.949106	432.000000
3.961606	448.000000
3.974106	448.000000
3.986606	448.000000
3.999106	448.000000
4.011607	448.000000
4.024107	448.000000
4.036607	448.000000
4.049107	448.000000
4.061607	448.000000
4.074107	448.000000
4.086607	448.000000
4.099107	448.000000
4.111607	432.000000
4.124107	448.000000
4.136607	448.000000
4.149108	432.000000
4.161608	432.000000
4.174108	448.000000
4.186608	448.000000
4.199108	448.000000
4.211608	432.000000
4.224108	432.000000
